tweet_id,date,text_sentiment,final_sentiment_score,Close,pct_change
1655978502187778073,2023-05-09,0.0,0.3225841440347148,168.9499969482422,142622.68511940187
1655968899903418373,2023-05-09,-0.296,0.1241202773284434,168.9499969482422,142622.68511940187
1646228474628280326,2023-04-12,0.0,0.3518814813808139,190.7400054931641,-3666.833936772435
1640171198091866114,2023-03-27,0.0,0.3351788978653548,194.4199981689453,-14582.424079939512
1742235895166652609,2024-01-02,0.8402,0.9258329580192338,250.0800018310547,-37774.62008869933
1674226170488057856,2023-06-29,0.4767,0.6804879926693268,258.0299987792969,-125721.95022103988
1673832186796179456,2023-06-27,0.0,0.3664738568303489,243.2400054931641,8388.621220979669
1673564912948326400,2023-06-27,0.0,0.3678385500107506,243.2400054931641,8388.621220979669
1673402963757244420,2023-06-26,0.9472,0.999810898693818,250.07000732421875,-7032.924494732341
1671360205056098304,2023-06-21,0.6249,0.8339559518690906,275.1300048828125,-4930.660799105703
1668843112955891712,2023-06-14,0.3818,0.6545963046182501,260.1700134277344,-20126.13553346822
1668829554448777216,2023-06-14,-0.6597,-0.1016997774360518,260.1700134277344,-20126.13553346822
1667309340007735296,2023-06-09,0.0,0.3309439334950242,249.07000732421875,-13383.873699391703
1666945495334256642,2023-06-08,0.7269,0.8813364126924979,224.22000122070312,4625.0575029472
1666914689496891394,2023-06-08,0.6249,0.7864957066885314,224.22000122070312,4625.0575029472
1666232126172176384,2023-06-06,0.6249,0.8222877238618748,216.13999938964844,8936.076572864187
1664609193230204929,2023-06-02,0.0,0.4013377365975624,210.1499938964844,11460.977816639335
1664187538330775552,2023-06-01,0.0,0.3519189075896448,202.58999633789065,8225.079221148191
1662193436684951556,2023-05-26,0.3291,0.5756257740187662,184.6199951171875,3886.494787281137
1661897511337082880,2023-05-26,0.5994,0.7732248117636076,184.6199951171875,3886.494787281137
1661525947022180352,2023-05-25,0.743,0.8657006071233828,186.5399932861328,-16910.291051993623
1661059564593201184,2023-05-23,0.0,0.3449358776187954,186.1999969482422,-80730.30097089605
1659602548360351744,2023-05-19,-0.6808,-0.1022712818730905,177.1699981689453,10468.752643055455
1659256261068595201,2023-05-18,0.4201,0.605386091029772,174.22000122070312,11268.026082703835
1659255118196355073,2023-05-18,-0.3818,0.0190155305294354,174.22000122070312,11268.026082703835
1658918251861082120,2023-05-17,0.9246,0.9924664315572032,168.41000366210938,5104.0266449359015
1658564606984441859,2023-05-16,0.0,0.3246532886121887,165.64999389648438,31439.76232421913
1658525853934813201,2023-05-16,0.4404,0.6311882990549063,165.64999389648438,31439.76232421913
1658284090691338241,2023-05-16,0.0,0.3235400732189014,165.64999389648438,31439.76232421913
1656720044666281984,2023-05-11,0.6808,0.8021081906372449,168.6999969482422,8320.014158871758
1656692047791919105,2023-05-11,0.4404,0.6294231417510195,168.6999969482422,8320.014158871758
1656142626754822144,2023-05-10,0.5994,0.7523135261256567,172.5500030517578,-7524.79577191781
1656079504778092544,2023-05-09,0.5574,0.7720832588105164,168.9499969482422,142622.68511940187
1655967673107337216,2023-05-09,-0.3724,0.1197231693783661,168.9499969482422,142622.68511940187
1655661734244261891,2023-05-08,0.0,0.302578023045547,173.72000122070312,-15736.53614244851
1653420591607607297,2023-05-02,0.0,0.3442900227621073,161.8800048828125,-16791.091548824024
1652048146195959809,2023-04-28,0.0,0.3251597675452071,160.89999389648438,7492.017663662654
1651602599345373186,2023-04-27,-0.0516,0.319640703222942,152.63999938964844,2985.9549663688344
1650614277244436480,2023-04-24,0.2263,0.492358633621867,164.64999389648438,-13009.399371044523
1649039669190098947,2023-04-20,0.0,0.3442093184990565,166.1699981689453,-8783.186128623252
1648902780038393856,2023-04-20,0.0,0.3623093134258566,166.1699981689453,-8783.186128623252
1647023634899169281,2023-04-14,0.7845,0.911383953461418,183.9499969482422,32126.19336259138
1646260326009303041,2023-04-12,0.0,0.303898368144545,190.7400054931641,-3666.833936772435
1646187123077447680,2023-04-12,0.4404,0.693824107359778,190.7400054931641,-3666.833936772435
1646051952042680322,2023-04-12,-0.1027,0.2931403996832896,190.7400054931641,-3666.833936772435
1644095821753856002,2023-04-06,0.6808,0.8204937924448616,183.0800018310547,16828.464341748535
1631042709141037056,2023-03-01,0.0,0.3100356881026747,206.2100067138672,-12461.202526225494
1624150045611401221,2023-02-10,0.0,0.31839516695205,202.22999572753903,-7758.6140858882245
1622773181013696512,2023-02-07,0.0,0.3085316012009712,196.42999267578125,101437.49008969613
1575972110945558528,2022-09-30,0.0,0.2943773303152885,266.1499938964844,-78806.99960055614
1352757268626849797,2021-01-22,0.34,0.5746254122859804,278.10333251953125,18717.941414089713
1347366324826112001,2021-01-08,0.0,0.3411353265558003,285.3333435058594,10068.433504513285
1341914659411161088,2020-12-24,0.0,0.3454474046262954,214.3300018310547,7238.241213268788
1336808486022258688,2020-12-09,0.5859,0.7595298176052161,217.89666748046875,-2994.4696944563466
1331420412387880962,2020-11-25,-0.3962,0.0323643987977449,183.35333251953125,4112.839917946339
1323288694955061257,2020-11-02,0.0,0.3225571863949034,131.3333282470703,7848.598001276658
1313445121325580289,2020-10-06,0.0,0.3135092260957648,141.26333618164062,-6202.53947287636
1313440040991694849,2020-10-06,0.4404,0.6244533464055722,141.26333618164062,-6202.53947287636
1301757211727757312,2020-09-04,0.0,0.3177456505112775,134.27000427246094,3387.1258089835087
1301747460587560960,2020-09-04,0.4588,0.6816559930488921,134.27000427246094,3387.1258089835087
1298494373278220290,2020-08-26,0.0,0.3248972045161897,137.3333282470703,2936.4559937591375
1296525166520840192,2020-08-20,0.5563,0.7621944247955775,124.04533386230467,1535.2007295139942
1295210012122460167,2020-08-17,0.0,0.3647282078616601,111.8000030517578,1081.8499374340372
1295177746012950536,2020-08-17,0.0,0.3149880170424859,111.8000030517578,1081.8499374340372
1294403633086226433,2020-08-14,0.6249,0.7408290802091702,110.99933624267578,-13042.02481193248
1291784200178159616,2020-08-07,0.4404,0.6078651875746421,99.96932983398438,-3301.1166094682417
1666498907986092046,2023-06-07,0.0,0.3328084485012003,228.0,-15255.717493816397
1664610007369875458,2023-06-02,-0.4019,0.0841031048411988,210.1499938964844,11460.977816639335
1659367834919612417,2023-05-19,0.0,0.339608969833981,177.1699981689453,10468.752643055455
1656916330484752384,2023-05-12,0.5859,0.7565564726766625,176.07000732421875,-3931.9657652745227
1573144936756965376,2022-09-23,0.1779,0.4802790242460144,283.0899963378906,-10427.299635831369
1569744148881866758,2022-09-13,0.4588,0.6189424120356628,292.8999938964844,-111517.70194284813
1564993132873146368,2022-08-31,0.0,0.3316782216321526,280.6199951171875,-15818.049533531506
1564744331554131971,2022-08-30,0.0,0.3339336951329819,287.8699951171875,-8248.404458577046
1562935219644235776,2022-08-25,0.0,0.3074112538591362,302.3599853515625,-14634.480143550567
1562477813613047811,2022-08-24,0.4019,0.6037810462436601,297.5633239746094,-189846.0961609605
1557199901737373696,2022-08-10,0.0,0.3128162897411141,297.0666809082031,-32663.799775880994
1554335028313718784,2022-08-02,0.2263,0.483623298545616,294.0033264160156,13029.795804631773
1554230257997209601,2022-08-01,0.0,0.3082339419055685,301.27667236328125,-22791.90832757298
1551557938573189120,2022-07-25,0.0,0.3369192637928068,272.2166748046875,-19686.294196245257
1550556341827211265,2022-07-22,0.5719,0.7227023246705173,276.2200012207031,-19286.353165898992
1549447559713890306,2022-07-19,0.6369,0.7953102806871963,245.0,113154.97783151954
1549288086944845825,2022-07-19,0.5423,0.6948408267139827,245.0,113154.97783151954
1547743421581864963,2022-07-15,0.0,0.3258258793352904,240.0,863913.1837945504
1546367753870770177,2022-07-11,0.4215,0.6241672432138914,252.10333251953125,-3678.609793093696
1545150462214623232,2022-07-07,0.0,0.3472375453607086,233.9199981689453,5050.788929576809
1880388456955932894,2025-01-17,0.0,0.3478257611639573,421.5,35432.45
1880383923039137988,2025-01-17,0.296,0.5554184193035412,421.5,35432.45
1880341792840905101,2025-01-17,0.5859,0.7965502936679154,421.5,35432.45
1880338254177923562,2025-01-17,0.0,0.3589942718064494,421.5,35432.45
1880285306353754575,2025-01-17,-0.5423,-0.0216197043385532,421.5,35432.45
1880162891283984417,2025-01-17,-0.1655,0.2277334780626795,421.5,35432.45
1880162305733976105,2025-01-17,0.0,0.3736661609986037,421.5,35432.45
1880149311826371017,2025-01-17,0.0,0.3776708900967916,421.5,35432.45
1880148743204532679,2025-01-17,-0.3612,0.1025606066338922,421.5,35432.45
1880122011948839203,2025-01-17,0.0,0.306364440941193,421.5,35432.45
1880120374702272764,2025-01-17,-0.5859,-0.0281129139566402,421.5,35432.45
1880114193078350193,2025-01-17,-0.7003,-0.1453659331986838,421.5,35432.45
1880112220551647335,2025-01-17,0.5719,0.737435275850854,421.5,35432.45
1880063684837535879,2025-01-17,0.4404,0.6294406379943094,421.5,35432.45
1880063488489668867,2025-01-17,0.0,0.3568372772493706,421.5,35432.45
1880056422689566756,2025-01-17,-0.5859,-0.0612583860291184,421.5,35432.45
1880010957696692704,2025-01-16,0.0,0.3343110201449492,423.489990234375,-18646.44144617358
1879960249769357757,2025-01-16,-0.7506,-0.1651323215383462,423.489990234375,-18646.44144617358
1879958967956484212,2025-01-16,-0.5106,-0.0140953800737095,423.489990234375,-18646.44144617358
1879956005922193458,2025-01-16,0.5859,0.8118422519655424,423.489990234375,-18646.44144617358
1879948518984675779,2025-01-16,-0.0772,0.2799371718103076,423.489990234375,-18646.44144617358
1879945057891152310,2025-01-16,0.3182,0.5624150955722709,423.489990234375,-18646.44144617358
1879944789359227289,2025-01-16,0.5106,0.7244523677478056,423.489990234375,-18646.44144617358
1879938111406501947,2025-01-16,0.0,0.3416327696603199,423.489990234375,-18646.44144617358
1879937966019342663,2025-01-16,-0.7342,-0.216526469259595,423.489990234375,-18646.44144617358
1879934826238853536,2025-01-16,0.0,0.3443236114698593,423.489990234375,-18646.44144617358
1879931240201252875,2025-01-16,-0.4767,0.0317351065638573,423.489990234375,-18646.44144617358
1879924255930081392,2025-01-16,-0.836,-0.1987361877870833,423.489990234375,-18646.44144617358
1879923478125818020,2025-01-16,0.0,0.3401782263667132,423.489990234375,-18646.44144617358
1879920878424916035,2025-01-16,0.4404,0.6503672905777262,423.489990234375,-18646.44144617358
1879897217651372295,2025-01-16,0.8834,0.9407128862846128,423.489990234375,-18646.44144617358
1879890300040343884,2025-01-16,0.2732,0.5843840012307122,423.489990234375,-18646.44144617358
1879886394535059661,2025-01-16,0.4767,0.6894288279675578,423.489990234375,-18646.44144617358
1879806927066284363,2025-01-16,0.3182,0.537850902123104,423.489990234375,-18646.44144617358
1879804318611808717,2025-01-16,0.0,0.3459120557781439,423.489990234375,-18646.44144617358
1879795264049107437,2025-01-16,0.431,0.6573345422191998,423.489990234375,-18646.44144617358
1879793206973591769,2025-01-16,0.6908,0.8533145785273588,423.489990234375,-18646.44144617358
1879747081407283484,2025-01-16,0.0,0.3728796057431027,423.489990234375,-18646.44144617358
1879746393662972099,2025-01-16,0.4215,0.6070074017193936,423.489990234375,-18646.44144617358
1879689143544156452,2025-01-16,0.3182,0.5949433502113951,423.489990234375,-18646.44144617358
1879628213607088485,2025-01-15,0.0,0.3548668834738487,409.8999938964844,9071.284815711884
1879591242457379130,2025-01-15,-0.6369,-0.0735910812188735,409.8999938964844,9071.284815711884
1879587561213206744,2025-01-15,0.6369,0.779952514144556,409.8999938964844,9071.284815711884
1879538875967914311,2025-01-15,0.9186,1.0146959413746606,409.8999938964844,9071.284815711884
1879538584535117948,2025-01-15,0.0,0.3404652181247817,409.8999938964844,9071.284815711884
1879533559276536183,2025-01-15,-0.25,0.1859072593179974,409.8999938964844,9071.284815711884
1879528739580817659,2025-01-15,-0.7351,-0.1353425407095304,409.8999938964844,9071.284815711884
1879525680679121166,2025-01-15,0.6705,0.7961202233163449,409.8999938964844,9071.284815711884
1879520605634220362,2025-01-15,0.9042,0.9673324983591742,409.8999938964844,9071.284815711884
1879519790311834034,2025-01-15,0.5233,0.7051105161559913,409.8999938964844,9071.284815711884
1879517865394721277,2025-01-15,0.0,0.3534069403700754,409.8999938964844,9071.284815711884
1879517301403467966,2025-01-15,-0.9349,-0.3129728439240452,409.8999938964844,9071.284815711884
1879427815352959268,2025-01-15,0.4019,0.6375646234357204,409.8999938964844,9071.284815711884
1879426713035436199,2025-01-15,0.0,0.3402092599297196,409.8999938964844,9071.284815711884
1879425196865810452,2025-01-15,0.0,0.3379046781510328,409.8999938964844,9071.284815711884
1879424568974344239,2025-01-15,0.3612,0.5727428556511525,409.8999938964844,9071.284815711884
1879420137809543272,2025-01-15,0.0,0.3334789229205985,409.8999938964844,9071.284815711884
1879420024928251945,2025-01-15,0.128,0.4313430670214755,409.8999938964844,9071.284815711884
1879419570286653662,2025-01-15,-0.1027,0.2426458789793529,409.8999938964844,9071.284815711884
1879418008269185105,2025-01-15,0.4404,0.6445261721746898,409.8999938964844,9071.284815711884
1879417176966434990,2025-01-15,0.0,0.3506552309032811,409.8999938964844,9071.284815711884
1879415680396931367,2025-01-15,0.6249,0.7735677481436273,409.8999938964844,9071.284815711884
1879409015421383061,2025-01-15,0.0,0.3380122822836114,409.8999938964844,9071.284815711884
1879406656829952408,2025-01-15,0.0,0.3074601518927808,409.8999938964844,9071.284815711884
1879406344962523236,2025-01-15,-0.296,0.1397939869569477,409.8999938964844,9071.284815711884
1879406092163391767,2025-01-15,0.4215,0.6441573433425365,409.8999938964844,9071.284815711884
1879392752494080085,2025-01-15,0.0,0.3835831295417767,409.8999938964844,9071.284815711884
1879392602082115726,2025-01-15,0.0,0.3897689391390894,409.8999938964844,9071.284815711884
1879392443130679413,2025-01-15,-0.4795,0.0407623235499137,409.8999938964844,9071.284815711884
1879293016512639471,2025-01-14,0.4404,0.6548305359936093,414.3399963378906,-9648.249592051177
1879229003489493470,2025-01-14,0.8176,0.9400494819921758,414.3399963378906,-9648.249592051177
1879156757093900781,2025-01-14,0.3182,0.5738123885514712,414.3399963378906,-9648.249592051177
1879146205256827027,2025-01-14,0.0,0.3746077937516512,414.3399963378906,-9648.249592051177
1879030492009517241,2025-01-14,-0.3182,0.1150593912038192,414.3399963378906,-9648.249592051177
1879029405588304132,2025-01-14,0.0258,0.3657299166576441,414.3399963378906,-9648.249592051177
1878957227647910348,2025-01-14,0.0,0.3444977927104341,414.3399963378906,-9648.249592051177
1878909785757880662,2025-01-13,0.0,0.3553520072597864,383.2099914550781,7205.962833778246
1878901936008925466,2025-01-13,0.0,0.3238750167550047,383.2099914550781,7205.962833778246
1878888522695999721,2025-01-13,0.6705,0.7957010368746132,383.2099914550781,7205.962833778246
1878877630755471395,2025-01-13,-0.296,0.1583972131628835,383.2099914550781,7205.962833778246
1878830741897052536,2025-01-13,0.4404,0.6790045158649962,383.2099914550781,7205.962833778246
1878830419183128783,2025-01-13,-0.4404,0.0414914920035688,383.2099914550781,7205.962833778246
1878731382769471560,2025-01-13,-0.5994,-0.0500871550392671,383.2099914550781,7205.962833778246
1878704757793292661,2025-01-13,0.0,0.3505035822564441,383.2099914550781,7205.962833778246
1878693613313663295,2025-01-13,0.4404,0.6720783805408013,383.2099914550781,7205.962833778246
1878688648637579502,2025-01-13,-0.1027,0.279677441571931,383.2099914550781,7205.962833778246
1878682719154307201,2025-01-13,0.1027,0.4019449941692707,383.2099914550781,7205.962833778246
1878681818712695237,2025-01-13,0.0,0.3591141167383148,383.2099914550781,7205.962833778246
1878654690814247082,2025-01-13,-0.25,0.1972154973266213,383.2099914550781,7205.962833778246
1878624587547807894,2025-01-13,0.6486,0.8105470144928069,383.2099914550781,7205.962833778246
1878613318606406098,2025-01-13,0.4168,0.6263573803603358,383.2099914550781,7205.962833778246
1878596195494584490,2025-01-13,0.0,0.3326368560410167,383.2099914550781,7205.962833778246
1877831328172826647,2025-01-10,-0.34,0.1375683064669718,391.3999938964844,45766.50394919824
1877800144596353068,2025-01-10,0.25,0.5019393789161335,391.3999938964844,45766.50394919824
1877797204686999898,2025-01-10,-0.5106,0.0261359069956091,391.3999938964844,45766.50394919824
1877796743036743891,2025-01-10,0.0,0.3761587950308246,391.3999938964844,45766.50394919824
1877787404808999025,2025-01-10,0.296,0.5368765164611966,391.3999938964844,45766.50394919824
