date,Open,Close,Volume,pct_change
2010-08-04,-3.14350892648318,1.463333010673523,1280880000000000000,-146.55094179454537
2010-08-05,-5.060376268020325,1.4359999895095823,1280966400000000000,-128.37733625826527
2010-08-06,-2.5373162875915143,1.340000033378601,1281052800000000000,-152.811706602434
2010-08-09,-1.5075359274407356,1.3266669511795044,1281312000000000000,-188.00234389317123
2010-08-10,-3.155187933908183,1.309999942779541,1281398400000000000,-141.51891964029238
2010-08-11,-4.226887606310094,1.246000051498413,1281484800000000000,-129.4779555916823
2010-08-12,-1.1236443797589106,1.1866669654846191,1281571200000000000,-205.60876615955937
2010-08-13,0.7700506924712339,1.212000012397766,1281657600000000000,57.39223719262372
2010-08-16,1.7886142143216475,1.2300000190734863,1281916800000000000,-31.23167594080773
2010-08-17,1.0021313375083618,1.2640000581741333,1282003200000000000,26.131177707391718
2010-08-18,-4.185834321723784,1.305999994277954,1282089600000000000,-131.2004702981203
2010-08-19,1.348463526247601,1.2359999418258667,1282176000000000000,-8.340128022200883
2010-08-20,2.412867013306906,1.2433329820632937,1282262400000000000,-48.47072071496933
2010-08-23,5.447847278521101,1.2726670503616333,1282521600000000000,-76.63908356279919
2010-08-24,-0.25971222373354874,1.2833329439163208,1282608000000000000,-594.1365198247095
2010-08-25,3.8622606006544444,1.2773330211639404,1282694400000000000,-66.92783959354007
2010-08-26,-0.703847259633702,1.3259999752044678,1282780800000000000,-288.3931431223513
2010-08-27,-0.2532095283269728,1.3166669607162476,1282867200000000000,-619.9910798838574
2010-08-30,0.8629907354391871,1.3133330345153809,1283126400000000000,52.1839088859985
2010-08-31,-0.915570741901185,1.3106670379638672,1283212800000000000,-243.15300587721532
2010-09-01,4.2303531830476,1.3079999685287476,1283299200000000000,-69.08059653812528
2010-09-02,3.3873344961652005,1.3580000400543213,1283385600000000000,-59.90947922055786
2010-09-03,0.8624797120675104,1.391332983970642,1283472000000000000,61.31776371126233
2010-09-07,-0.3396597260077632,1.3739999532699585,1283817600000000000,-504.5224817847715
2010-09-08,1.1616589955241978,1.3773330450057983,1283904000000000000,18.5660379089371
2010-09-09,-1.3809289486225835,1.399999976158142,1283990400000000000,-201.38102887585788
2010-09-10,-2.795133984670083,1.3833329677581787,1284076800000000000,-149.4907569849986
2010-09-13,-0.8138385682974024,1.3926670551300049,1284336000000000000,-271.1232558127032
2010-09-14,2.82378083082859,1.369333028793335,1284422400000000000,-51.507106576981485
2010-09-15,4.766396011069415,1.3986669778823853,1284508800000000000,-70.65566993103091
2010-09-16,-5.462776397632359,1.476667046546936,1284595200000000000,-127.0314385774044
2010-09-17,-3.758275144354859,1.401332974433899,1284681600000000000,-137.2865987882441
2010-09-20,1.8867940850739073,1.378000020980835,1284940800000000000,-26.96606206888456
2010-09-21,-0.5744385338185932,1.3926670551300049,1285027200000000000,-342.43969948746627
2010-09-22,-4.7915206359642974,1.391332983970642,1285113600000000000,-129.03739939107317
2010-09-23,-1.659121839268116,1.3259999752044678,1285200000000000000,-179.92179620692613
2010-09-24,0.7518789579387514,1.3300000429153442,1285286400000000000,76.89018011110335
2010-09-27,0.6372788306129803,1.3600000143051147,1285545600000000000,113.40737350352114
2010-09-28,1.7110211224752896,1.4026670455932615,1285632000000000000,-18.021640576589746
2010-09-29,3.7281218803558724,1.4126670360565186,1285718400000000000,-62.10780973926553
2010-09-30,-7.227275294951474,1.4666670560836792,1285804800000000000,-120.29349922657855
2010-10-01,-0.4349958913405477,1.3793330192565918,1285891200000000000,-417.091045390299
2010-10-04,2.7410434611516163,1.3619999885559082,1286150400000000000,-50.310894086163806
2010-10-05,-0.14184214880412482,1.409999966621399,1286236800000000000,-1094.0627510998308
2010-10-06,-2.8490085336527646,1.4040000438690186,1286323200000000000,-149.28030321021623
2010-10-07,-0.6805797328221879,1.3713330030441284,1286409600000000000,-301.49483402298296
2010-10-08,0.0,1.3619999885559082,1286496000000000000,inf
2010-10-11,-0.978516175352744,1.3626669645309448,1286755200000000000,-239.25850168391122
2010-10-12,0.19796998440778346,1.3466670513153076,1286841600000000000,580.2379943322163
2010-10-13,-0.4845216359221934,1.3760000467300415,1286928000000000000,-383.99145563666957
2010-10-14,-1.190500620271489,1.399999976158142,1287014400000000000,-217.5975847739481
2010-10-15,-1.6754920891333716,1.3926670551300049,1287100800000000000,-183.11988246093992
2010-10-18,-1.4132313245755015,1.368000030517578,1287360000000000000,-196.79944158671194
2010-10-19,-0.7425821893228283,1.3466670513153076,1287446400000000000,-281.3492258066886
2010-10-20,2.430583427478204,1.343999981880188,1287532800000000000,-44.70463483433587
2010-10-21,0.6792587194787552,1.3739999532699585,1287619200000000000,102.27932507429998
2010-10-22,0.19337494532038943,1.3786669969558716,1287705600000000000,612.9501677022608
2010-10-25,-0.4298024242694396,1.3960000276565552,1287964800000000000,-424.80040800826526
2010-10-26,2.6922838195953545,1.386667013168335,1288051200000000000,-48.49476852790548
2010-10-27,-1.1764944465874216,1.4166669845581057,1288137600000000000,-220.41425173466283
2010-10-28,-0.9349903926173837,1.4259999990463257,1288224000000000000,-252.51493601494928
2010-10-29,3.311281301116141,1.4093329906463623,1288310400000000000,-57.43843961033105
2010-11-01,-2.4157235605644605,1.4626669883728027,1288569600000000000,-160.54778006267549
2010-11-02,-1.9833505054133962,1.4453330039978027,1288656000000000000,-172.87330202366562
2010-11-03,2.302590255432475,1.418666958808899,1288742400000000000,-38.38821494784606
2010-11-04,10.176963247969233,1.5066670179367063,1288828800000000000,-85.19531827691964
2010-11-05,-1.7290092428182646,1.6579999923706057,1288915200000000000,-195.89306704156684
2010-11-08,1.9591880823770436,1.6333329677581787,1289174400000000000,-16.632150713346082
2010-11-09,-1.4800211944539783,1.6666669845581057,1289260800000000000,-212.611021436959
2010-11-10,19.934620423590335,1.631999969482422,1289347200000000000,-91.8132378003489
2010-11-11,-1.9580747669698573,1.9066669940948489,1289433600000000000,-197.37457559117811
2010-11-12,5.628323170581172,1.8833329677581787,1289520000000000000,-66.53829372125928
2010-11-15,1.919225819828012,2.01466703414917,1289779200000000000,4.972901746898685
2010-11-16,-4.290339550288813,2.066667079925537,1289865600000000000,-148.1702451682738
2010-11-17,-2.350983139264928,2.0133330821990967,1289952000000000000,-185.6379209435163
2010-11-18,-2.543203643209437,2.0446670055389404,1290038400000000000,-180.39729775467922
2010-11-19,2.7519672196656395,2.010667085647583,1290124800000000000,-26.937098985798368
2010-11-22,5.796640609415047,2.104666948318481,1290384000000000000,-63.691608810454305
2010-11-23,3.8450320495432115,2.2193329334259038,1290470400000000000,-42.28050885324714
2010-11-24,0.5670841358499443,2.351332902908325,1290556800000000000,314.63563416108497
2010-11-26,-0.7864901029486409,2.373332977294922,1290729600000000000,-401.7625992236935
2010-11-29,-3.0499865927441427,2.360666990280152,1290988800000000000,-177.3992579474327
2010-11-30,4.712516532607421,2.249332904815674,1291075200000000000,-52.26896522798776
2010-12-01,-4.237516772220237,2.391333103179932,1291161600000000000,-156.43241624096268
2010-12-02,-4.880890240091276,2.267333030700684,1291248000000000000,-146.45326813696764
2010-12-03,-1.6245086247974307,2.134000062942505,1291334400000000000,-231.36280290346906
2010-12-06,-3.3173608088892492,2.0899999141693115,1291593600000000000,-163.00188717998105
2010-12-07,3.509338848316422,2.0326669216156006,1291680000000000000,-42.07835123727774
2010-12-08,-0.3386564619389974,2.165333032608032,1291766400000000000,-739.3892560650669
2010-12-09,-1.4149129861845169,2.167332887649536,1291852800000000000,-253.17782144992606
2010-12-10,-1.6537022400891068,2.136667013168335,1291939200000000000,-229.2050625179781
2010-12-13,-3.4449718690150446,2.109333038330078,1292198400000000000,-161.2293254787349
2010-12-14,-5.810480092791996,2.0193328857421875,1292284800000000000,-134.7532880845286
2010-12-15,3.2438113807637956,1.911332964897156,1292371200000000000,-41.07755536491432
2010-12-16,2.6999950408935547,2.0,1292457600000000000,-25.925789873373013
2010-12-17,0.06384582608054638,2.0893330574035645,1292544000000000000,3172.4661668058166
2010-12-20,0.1896309605406647,2.109333038330078,1292803200000000000,1012.3357875296687
2010-12-21,1.4465598221487272,2.119999885559082,1292889600000000000,46.554594777146754
2010-12-22,1.17827565489143,2.150000095367432,1292976000000000000,82.47004310426324
2010-12-23,-3.7428053994254618,2.0840001106262207,1293062400000000000,-155.68016202354858
2010-12-27,-8.815150300703515,1.868000030517578,1293408000000000000,-121.19079047771311
2010-12-28,2.1663813828718483,1.7233330011367798,1293494400000000000,-20.451079631590286
2010-12-29,2.589732441967173,1.8020000457763672,1293580800000000000,-30.417520490743836
2010-12-30,-4.332131385479792,1.846667051315308,1293667200000000000,-142.62721711314825
2010-12-31,0.2258224601383483,1.7713329792022705,1293753600000000000,684.391852837436
2011-01-03,-0.8196328677396881,1.7893329858779907,1294012800000000000,-318.3090815784946
2011-01-04,0.03752678688205723,1.7773330211639404,1294099200000000000,4636.171595905379
2011-01-05,1.3217849766154277,1.76533305644989,1294185600000000000,33.55674997685438
2011-01-06,3.9135319138499534,1.7886669635772705,1294272000000000000,-54.295327010182426
2011-01-07,0.8571380401153655,1.8666670322418213,1294358400000000000,117.77904431712997
2011-01-10,0.9939820256768546,1.878000020980835,1294617600000000000,88.93702023454661
2011-01-11,-5.701312434223023,1.906000018119812,1294704000000000000,-133.4308992904642
2011-01-12,-0.18515612949012553,1.8006670475006104,1294790400000000000,-1072.512793640267
2011-01-13,-2.7447877651981716,1.797333002090454,1294876800000000000,-165.4816749360105
2011-01-14,-1.5295945326551703,1.7433329820632937,1294963200000000000,-213.9735364402161
2011-01-18,0.6278978307376312,1.698667049407959,1295308800000000000,170.5323965544566
2011-01-19,-4.907022786778188,1.6846669912338257,1295395200000000000,-134.33175398681877
2011-01-20,-5.867664294138876,1.6019999980926514,1295481600000000000,-127.30217541062916
2011-01-21,-0.34599576569738455,1.5413329601287842,1295568000000000000,-545.4774054885017
2011-01-24,4.079890064034827,1.5686670541763306,1295827200000000000,-61.551242078689995
2011-01-25,0.12170956896329099,1.6433329582214355,1295913600000000000,1250.208510488673
2011-01-26,0.16189502570803566,1.647333025932312,1296000000000000000,917.5315879705541
2011-01-27,0.7275647011681606,1.6493330001831057,1296086400000000000,126.6922787121167
2011-01-28,-3.496782032537675,1.658666968345642,1296172800000000000,-147.43409663260937
2011-01-31,0.20794466387880442,1.6033329963684082,1296432000000000000,671.0382976227139
2011-02-01,-1.645433588767751,1.6206669807434082,1296518400000000000,-198.49482785610994
2011-02-02,-0.9106186590822731,1.6106669902801514,1296604800000000000,-276.87612418390273
2011-02-03,-0.7976737674262881,1.5880000591278076,1296691200000000000,-299.0788871309539
2011-02-04,0.08530277182135501,1.5626670122146606,1296777600000000000,1731.9064889090234
2011-02-07,-0.8168781247265949,1.5506670475006104,1297036800000000000,-289.82844570842326
2011-02-08,2.985742179877683,1.585332989692688,1297123200000000000,-46.90321889220742
2011-02-09,-3.8127227902200285,1.608667016029358,1297209600000000000,-142.19207911353357
2011-02-10,-0.1719949772208324,1.5506670475006104,1297296000000000000,-1001.5769370460374
2011-02-11,0.0,1.5499999523162842,1297382400000000000,inf
2011-02-14,-2.3688459527008394,1.5759999752044678,1297641600000000000,-166.5302854922918
2011-02-15,-0.7387867307785712,1.534000039100647,1297728000000000000,-307.6377356539741
2011-02-16,7.056299916956036,1.5399999618530271,1297814400000000000,-78.17553136945806
2011-02-17,-4.181908443488188,1.6419999599456787,1297900800000000000,-139.26436893907854
2011-02-18,-0.6429485097775667,1.5553330183029177,1297987200000000000,-341.90631048215636
2011-02-22,-4.414321341986325,1.525333046913147,1298332800000000000,-134.55419143153696
2011-02-23,-1.5780446854141235,1.4786670207977295,1298419200000000000,-193.70248095412364
2011-02-24,3.4435228347771742,1.4520000219345093,1298505600000000000,-57.833878513296796
2011-02-25,3.5072139767403954,1.5206669569015503,1298592000000000000,-56.64173993983515
2011-02-28,0.6318442544511216,1.5826669931411743,1298851200000000000,150.483719997743
2011-03-01,-0.45736227309213295,1.6033329963684082,1298937600000000000,-450.5608334348613
2011-03-02,0.8396072099096846,1.5880000591278076,1299024000000000000,89.13606748310636
2011-03-03,-0.4901970810085709,1.631999969482422,1299110400000000000,-432.9273128523357
2011-03-04,1.9199196973486314,1.631999969482422,1299196800000000000,-14.996446375534372
2011-03-07,0.04013809916118832,1.6619999408721924,1299456000000000000,4040.7041579070815
2011-03-08,0.24390656986386325,1.6399999856948853,1299542400000000000,572.3886062643795
2011-03-09,0.24330586202237153,1.6440000534057615,1299628800000000000,575.6927431755008
2011-03-10,-1.7593714176845687,1.6293330192565918,1299715200000000000,-192.60881488008286
2011-03-11,0.9224474611308373,1.590000033378601,1299801600000000000,72.36754399317275
2011-03-14,-2.392953740341458,1.5880000591278076,1300060800000000000,-166.36150262149286
2011-03-15,3.3783751129669097,1.4800000190734863,1300147200000000000,-56.19195709224422
2011-03-16,-0.17500455052504993,1.52400004863739,1300233600000000000,-970.8345263395004
2011-03-17,-1.8502168273337936,1.5493329763412476,1300320000000000000,-183.73791403539838
2011-03-18,-0.9917889011679426,1.5460000038146973,1300406400000000000,-255.87994602421026
2011-03-21,-1.3883250583744122,1.536666989326477,1300665600000000000,-210.68495667187324
2011-03-22,-2.37571622939321,1.51533305644989,1300752000000000000,-163.78426167661138
2011-03-23,0.45230787247161464,1.4739999771118164,1300838400000000000,225.88421887446137
2011-03-24,0.8582019184134997,1.47599995136261,1300924800000000000,71.98749148582564
2011-03-25,1.4267091483400276,1.495332956314087,1301011200000000000,4.809936773301198
2011-03-28,2.4229294030598614,1.5133329629898071,1301270400000000000,-37.54118625665882
2011-03-29,2.6609820708683496,1.553333044052124,1301356800000000000,-41.625572714015696
2011-03-30,-1.6590169488357662,1.6073329448699951,1301443200000000000,-196.88466088293788
2011-03-31,4.51977648460018,1.7699999809265137,1301529600000000000,-60.838771851721596
2011-04-01,-2.877979263186278,1.830000042915344,1301616000000000000,-163.58628313705458
2011-04-04,-3.7271868980526146,1.7886669635772705,1301875200000000000,-147.989730928487
2011-04-05,3.088778751496531,1.726667046546936,1301961600000000000,-44.09871391046199
2011-04-06,-1.8525167022781854,1.7993329763412476,1302048000000000000,-197.12910950430117
2011-04-07,1.4525152761047164,1.7899999618530271,1302134400000000000,23.234501646919707
2011-04-08,-3.9521567141085283,1.838667035102844,1302220800000000000,-146.52313073869553
2011-04-11,-4.533435564172369,1.76466703414917,1302480000000000000,-138.92560088634082
2011-04-12,-1.714538962720932,1.6720000505447388,1302566400000000000,-197.51892998053046
2011-04-13,-0.7958466773760555,1.675333023071289,1302652800000000000,-310.50952032556603
2011-04-14,1.0856457634830028,1.6579999923706057,1302739200000000000,52.72016417688198
2011-04-15,-0.2729265252514679,1.7100000381469729,1302825600000000000,-726.5422668505454
2011-04-18,-0.39789487645683935,1.675333023071289,1303084800000000000,-521.0491570008987
2011-04-19,-0.39590367436440965,1.684000015258789,1303171200000000000,-525.3559954861017
2011-04-20,0.19459412673346052,1.713333010673523,1303257600000000000,780.4649140414754
2011-04-21,3.4429816900721457,1.7233330011367798,1303344000000000000,-49.9464953268262
2011-04-25,-1.1610650131311044,1.7799999713897705,1303689600000000000,-253.30751949794367
2011-04-26,1.0127537417794874,1.7773330211639404,1303776000000000000,75.49508314242587
2011-04-27,0.5569991922495676,1.7953330278396606,1303862400000000000,222.3223754757706
2011-04-28,2.179514889180299,1.8046669960021973,1303948800000000000,-17.198684672398795
2011-04-29,-0.32502290871963757,1.8459999561309812,1304035200000000000,-667.9599519316738
2011-05-02,-0.5434777327093366,1.840000033378601,1304294400000000000,-438.56033515961394
2011-05-03,-1.8626759673440505,1.8253329992294312,1304380800000000000,-197.9951978353022
2011-05-04,-0.3360741013613307,1.7853330373764038,1304467200000000000,-631.2319604945993
2011-05-05,-2.7940865170326874,1.8133330345153809,1304553600000000000,-164.89895797647438
2011-05-06,0.8178578379810144,1.7933330535888672,1304640000000000000,119.2719773910753
2011-05-09,3.3703910872775062,1.7999999523162842,1304899200000000000,-46.593736284465834
2011-05-10,0.31869906550104143,1.8826669454574585,1304985600000000000,490.7350065484601
2011-05-11,-4.007074437260816,1.8799999952316284,1305072000000000000,-146.91702199864227
2011-05-12,2.2164732851898883,1.8046669960021973,1305158400000000000,-18.57934818972614
2011-05-13,-1.6071473959140496,1.8666670322418213,1305244800000000000,-216.14784287910146
2011-05-16,-4.966082530518004,1.866000056266785,1305504000000000000,-137.5748901634171
2011-05-17,-3.851831061358745,1.7999999523162842,1305590400000000000,-146.7310202249973
2011-05-18,0.9578740407248949,1.7400000095367432,1305676800000000000,81.65227739337784
2011-05-19,4.328520947492874,1.8020000457763672,1305763200000000000,-58.3691503948917
2011-05-20,-1.026161694244994,1.8839999437332156,1305849600000000000,-283.596791256117
2011-05-23,-2.896436610611736,1.841333031654358,1306108800000000000,-163.57235732030964
2011-05-24,-1.1102878521119894,1.801332950592041,1306195200000000000,-262.2401746687173
2011-05-25,7.732361099441327,1.7933330535888672,1306281600000000000,-76.80743267773103
2011-05-26,2.2900783251099677,1.9213329553604128,1306368000000000000,-16.10186715914391
2011-05-27,0.033868114595644906,1.9693330526351929,1306454400000000000,5714.711200039546
2011-05-31,1.515654593100672,1.9793330430984497,1306800000000000000,30.592619987988222
2011-06-01,-4.933351278305054,2.0,1306886400000000000,-140.5403930750931
2011-06-02,0.8415165907323829,1.901332974433899,1306972800000000000,125.94123459635465
2011-06-03,0.6009997936027849,1.9966670274734497,1307059200000000000,232.2242451206389
2011-06-06,-4.65118752042845,2.006666898727417,1307318400000000000,-143.14310893538368
2011-06-07,-1.9695919865638665,1.929332971572876,1307404800000000000,-197.95597183245928
2011-06-08,-4.641353261823246,1.8960000276565552,1307491200000000000,-140.85015556242655
2011-06-09,0.6926349469630557,1.8286670446395876,1307577600000000000,164.0159946675527
2011-06-10,1.235427348988981,1.834666967391968,1307664000000000000,48.50464245375319
2011-06-13,1.2825108411142558,1.8713330030441284,1307923200000000000,45.91167131330439
2011-06-14,0.2102285058676755,1.9026670455932615,1308009600000000000,805.0471237192071
2011-06-15,-3.9381316371075745,1.8960000276565552,1308096000000000000,-148.14465849214486
2011-06-16,-4.228402808599726,1.8446669578552248,1308182400000000000,-143.62562039036445
2011-06-17,-1.3769607481038864,1.7913329601287842,1308268800000000000,-230.09324794446755
2011-06-20,-1.065061599315923,1.75266695022583,1308528000000000000,-264.56014857277256
2011-06-21,4.9161574432437725,1.7493330240249634,1308614400000000000,-64.41665987672842
2011-06-22,-0.5845979881900627,1.824666976928711,1308700800000000000,-412.12337602767815
2011-06-23,1.8749958912232707,1.8133330345153809,1308787200000000000,-3.2886928977567105
2011-06-24,-0.2532700980778494,1.8426669836044312,1308873600000000000,-827.5501520270419
2011-06-27,-0.9736748926004254,1.848667025566101,1309132800000000000,-289.86491688501957
2011-06-28,1.1514740372055177,1.852666974067688,1309219200000000000,60.89524506899671
2011-06-29,-0.7368389021326228,1.899999976158142,1309305600000000000,-357.85826055858314
2011-06-30,2.2105292547442943,1.899999976158142,1309392000000000000,-14.047734402052647
2011-07-01,-0.17198000974588246,1.937999963760376,1309478400000000000,-1226.875133118066
2011-07-05,0.4135086941945188,1.9346669912338257,1309824000000000000,367.8660977134711
2011-07-06,-0.6177056936703069,1.942667007446289,1309910400000000000,-414.49718326267595
2011-07-07,2.0246900640833796,1.942667007446289,1309996800000000000,-4.051141361936011
2011-07-08,-3.6132434043152744,1.9926669597625728,1310083200000000000,-155.14898214116278
2011-07-11,-0.17603731620883153,1.8933329582214355,1310342400000000000,-1175.5293246889717
2011-07-12,-0.7049505879084319,1.891332983970642,1310428800000000000,-368.29298626194105
2011-07-13,0.7386532384070115,1.8953330516815183,1310515200000000000,156.59307414247806
2011-07-14,-3.224655239455242,1.9019999504089355,1310601600000000000,-158.98304808331233
2011-07-15,-0.755664086465897,1.852666974067688,1310688000000000000,-345.1707057738146
2011-07-18,-0.40237706070102863,1.8226670026779173,1310947200000000000,-552.9748787126268
2011-07-19,1.1239665927919327,1.838667035102844,1311033600000000000,63.58733852895002
2011-07-20,2.4642854360293796,1.8666670322418213,1311120000000000000,-24.251184341310754
2011-07-21,-0.7263892116357491,1.9273329973220823,1311206400000000000,-365.3306197901727
2011-07-22,2.0557811082864323,1.9133330583572388,1311292800000000000,-6.9291448080252644
2011-07-25,-1.792503350680947,1.934000015258789,1311552000000000000,-207.89380195713943
2011-07-26,-1.0949844483646103,1.8873330354690552,1311638400000000000,-272.3616292713417
2011-07-27,-3.0175259617444836,1.899999976158142,1311724800000000000,-162.9654889550551
2011-07-28,2.065216680048557,1.840000033378601,1311811200000000000,-10.905230857648343
2011-07-29,1.3309548074070783,1.853332996368408,1311897600000000000,39.24837913760644
2011-08-01,0.34881509706316693,1.911332964897156,1312156800000000000,447.9501836329729
2011-08-02,-4.705473126371255,1.9126670360565183,1312243200000000000,-140.64770926726172
2011-08-03,-1.0909082396954919,1.8333330154418943,1312329600000000000,-268.0556575458296
2011-08-04,-6.638989511559301,1.7673330307006836,1312416000000000000,-126.62051246840412
2011-08-05,-3.001197602562371,1.6660000085830688,1312502400000000000,-155.51117351155642
2011-08-08,2.337663262544703,1.5399999618530271,1312761600000000000,-34.122249918209604
2011-08-09,3.7681389704863717,1.6100000143051147,1312848000000000000,-57.273337663093024
2011-08-10,-6.367919936341114,1.6959999799728394,1312934400000000000,-126.6335003726088
2011-08-11,5.241263018213505,1.602666974067688,1313020800000000000,-69.42212271167494
2011-08-12,2.7734176366389693,1.7066669464111328,1313107200000000000,-38.46339895352375
2011-08-15,-1.4650648559755481,1.7746670246124268,1313366400000000000,-221.13231829799935
2011-08-16,-0.1148090854998185,1.7419999837875366,1313452800000000000,-1617.3015064128272
2011-08-17,-2.1219980140063037,1.7593330144882202,1313539200000000000,-182.90926772200993
2011-08-18,-2.9600352363519344,1.6666669845581057,1313625600000000000,-156.30564677372465
2011-08-19,-6.538135997785285,1.5906670093536377,1313712000000000000,-124.32905968753873
2011-08-22,-5.019517098816997,1.5406670570373535,1313971200000000000,-130.69353140365752
2011-08-23,4.696780737670681,1.462000012397766,1314057600000000000,-68.87229585422739
2011-08-24,3.3333163034344193,1.5399999618530271,1314144000000000000,-53.799765108810185
2011-08-25,-3.1838699762507785,1.591333031654358,1314230400000000000,-149.98109355986514
2011-08-26,4.491410593075641,1.5140000581741333,1314316800000000000,-66.29121237527804
2011-08-29,2.0230776233167997,1.6146670579910278,1314576000000000000,-20.187587496330963
2011-08-30,0.5306322935118262,1.6333329677581787,1314662400000000000,207.8088136981766
2011-08-31,-0.24193242533325474,1.6533329486846924,1314748800000000000,-783.3862581285974
2011-09-01,-2.6764007381113983,1.6440000534057615,1314835200000000000,-161.42578090027914
2011-09-02,-2.493638726844483,1.5773329734802246,1314921600000000000,-163.25427001513663
2011-09-06,1.9555330276489407,1.5,1315267200000000000,-23.294570902574314
2011-09-07,1.9239053645186743,1.5593329668045044,1315353600000000000,-18.94960139088646
2011-09-08,0.12722482295297483,1.5720000267028809,1315440000000000000,1135.6079499390835
2011-09-09,-1.7116174198901075,1.5579999685287476,1315526400000000000,-191.02501239025582
2011-09-12,1.688869794209798,1.5,1315785600000000000,-11.183206358318937
2011-09-13,4.650125795327602,1.534000039100647,1315872000000000000,-67.01164427332279
2011-09-14,0.37112915849222944,1.6166670322418213,1315958400000000000,335.6076571320306
2011-09-15,0.9764053677633749,1.6386669874191284,1316044800000000000,67.82650336845015
2011-09-16,4.1162276175892885,1.6519999504089355,1316131200000000000,-59.86616621127365
2011-09-19,3.2865934893513242,1.6633330583572388,1316390400000000000,-49.39036227794843
2011-09-20,0.11547195487887077,1.7319999933242798,1316476800000000000,1399.9312994580675
2011-09-21,-0.38537675509836766,1.7300000190734863,1316563200000000000,-548.9113565326229
2011-09-22,-0.03895689802107885,1.7093329429626465,1316649600000000000,-4487.754235559921
2011-09-23,3.491607668811546,1.6993329524993896,1316736000000000000,-51.33093080077352
2011-09-26,-3.7707556823824797,1.7680000066757202,1316995200000000000,-146.8871535468626
2011-09-27,0.730792061292477,1.7333329916000366,1317081600000000000,137.1855255973181
2011-09-28,-5.4230769468835165,1.7333329916000366,1317168000000000000,-131.96216849912358
2011-09-29,-6.220853663971273,1.7146669626235962,1317254400000000000,-127.56321005514518
2011-09-30,-1.6532000996166891,1.6533329486846924,1317340800000000000,-200.0080358734574
2011-10-03,-4.8897628038144205,1.6633330583572388,1317600000000000000,-134.01664099247722
2011-10-04,1.5886182538351126,1.5526670217514038,1317686400000000000,-2.26305042113914
2011-10-05,5.576345662292435,1.6019999980926514,1317772800000000000,-71.27150834774348
2011-10-06,6.2672426492095745,1.6913330554962158,1317859200000000000,-73.01312315218038
2011-10-07,0.03702866165547122,1.7986669540405271,1317945600000000000,4757.49922796565
2011-10-10,2.0871464693388835,1.820667028427124,1318204800000000000,-12.767644476631698
2011-10-11,0.3635233352185388,1.8339999914169312,1318291200000000000,404.50681255837077
2011-10-12,2.0183135624211412,1.816666960716248,1318377600000000000,-9.990846093458378
2011-10-13,1.1219846262730664,1.8420000076293943,1318464000000000000,64.17337319032855
2011-10-14,0.17855206466832593,1.8666670322418213,1318550400000000000,945.4469040776972
2011-10-17,-1.5793073339786963,1.8573329448699951,1318809600000000000,-217.6042752990248
2011-10-18,3.8095030367910634,1.8200000524520876,1318896000000000000,-52.224738112161596
2011-10-19,-1.6059941595106704,1.868000030517578,1318982400000000000,-216.31424805970266
2011-10-20,-0.3643921168843976,1.829332947731018,1319068800000000000,-602.0231950603281
2011-10-21,2.29927274295899,1.8266669511795044,1319155200000000000,-20.554577234333575
2011-10-24,2.4398766228791753,1.8580000400543213,1319414400000000000,-23.848606825791492
2011-10-25,0.07082881495070655,1.8819999694824217,1319500800000000000,2557.1106276339697
2011-10-26,-0.7449482359263568,1.879333019256592,1319587200000000000,-352.2769943766102
2011-10-27,1.482004336711858,1.8893330097198489,1319673600000000000,27.48498522694853
